seed,team,n_players,n_qb,n_rb,n_wr,n_te,legal_roster,lineup_is_legal,lineup_failure_reason,budget_remaining,has_duplicate_player,keeper_sold_in_auction,enable_position_max
97,Sam,15,2,6,5,2,True,True,,207.09,False,False,False
97,Shane,15,1,5,8,1,True,True,,163.23,False,False,False
97,Travis,15,3,4,6,2,True,True,,249.66,False,False,False
98,Brad,15,2,4,7,2,True,True,,191.98,False,False,False
98,Brandon,15,3,7,3,2,True,True,,168.0,False,False,False
98,CJ,15,1,5,5,4,True,True,,230.28,False,False,False
98,Coby,15,2,8,4,1,True,True,,263.06,False,False,False
98,Evan,15,3,5,6,1,True,True,,175.0,False,False,False
98,James,15,2,5,7,1,True,True,,156.86,False,False,False
98,Jason,15,1,6,4,4,True,True,,194.0,False,False,False
98,Reid,15,1,5,7,2,True,True,,244.0,False,False,False
98,Ryan J,15,3,4,7,1,True,True,,243.6,False,False,False
98,Sam,15,1,6,7,1,True,True,,205.0,False,False,False
98,Shane,15,1,6,5,3,True,True,,309.83,False,False,False
98,Travis,15,2,7,5,1,True,True,,244.0,False,False,False
99,Brad,15,3,5,6,1,True,True,,203.44,False,False,False
99,Brandon,15,1,5,5,4,True,True,,168.0,False,False,False
99,CJ,15,2,4,4,5,True,True,,206.85,False,False,False
99,Coby,15,3,7,3,2,True,True,,259.2,False,False,False
99,Evan,15,1,6,7,1,True,True,,175.0,False,False,False
99,James,15,1,7,6,1,True,True,,279.0,False,False,False
99,Jason,15,2,7,5,1,True,True,,188.0,False,False,False
99,Reid,15,2,4,7,2,True,True,,190.1,False,False,False
99,Ryan J,15,1,6,7,1,True,True,,244.95,False,False,False
99,Sam,15,1,5,7,2,True,True,,123.53,False,False,False
99,Shane,15,3,8,2,2,True,True,,305.76,False,False,False
99,Travis,15,1,5,7,2,True,True,,189.3,False,False,False
100,Brad,15,2,5,7,1,True,True,,269.2,False,False,False
100,Brandon,15,2,5,6,2,True,True,,75.38,False,False,False
100,CJ,15,2,5,5,3,True,True,,234.0,False,False,False
100,Coby,15,1,6,6,2,True,True,,35.14,False,False,False
100,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
100,James,15,2,6,6,1,True,True,,42.61,False,False,False
100,Jason,15,2,6,6,1,True,True,,194.31,False,False,False
100,Reid,15,2,5,5,3,True,True,,155.97,False,False,False
100,Ryan J,15,2,7,3,3,True,True,,242.83,False,False,False
100,Sam,15,3,4,5,3,True,True,,197.35,False,False,False
100,Shane,15,1,10,3,1,True,True,,95.4,False,False,False
100,Travis,15,1,4,8,2,True,True,,24.22,False,False,False
101,Brad,15,3,5,6,1,True,True,,267.68,False,False,False
101,Brandon,15,4,5,5,1,True,True,,169.0,False,False,False
101,CJ,15,2,7,5,1,True,True,,171.18,False,False,False
101,Coby,15,1,8,3,3,True,True,,263.6,False,False,False
101,Evan,15,2,4,8,1,True,True,,175.0,False,False,False
101,James,15,1,5,8,1,True,True,,281.0,False,False,False
101,Jason,15,1,5,5,4,True,True,,166.47,False,False,False
101,Reid,15,1,5,5,4,True,True,,245.21,False,False,False
101,Ryan J,15,1,5,4,5,True,True,,242.0,False,False,False
101,Sam,15,1,6,7,1,True,True,,207.0,False,False,False
101,Shane,15,3,6,5,1,True,True,,311.0,False,False,False
101,Travis,15,1,7,6,1,True,True,,120.51,False,False,False
102,Brad,15,2,4,7,2,True,True,,266.0,False,False,False
102,Brandon,15,1,5,8,1,True,True,,168.0,False,False,False
102,CJ,15,2,6,5,2,True,True,,58.2,False,False,False
102,Coby,15,1,8,5,1,True,True,,260.98,False,False,False
102,Evan,15,3,4,7,1,True,True,,174.02,False,False,False
102,James,15,1,4,5,5,True,True,,282.0,False,False,False
102,Jason,15,2,5,6,2,True,True,,178.48,False,False,False
102,Reid,15,3,5,3,4,True,True,,242.13,False,False,False
102,Ryan J,15,1,7,6,1,True,True,,241.0,False,False,False
102,Sam,15,2,6,5,2,True,True,,198.0,False,False,False
102,Shane,15,4,5,5,1,True,True,,315.0,False,False,False
102,Travis,15,2,7,5,1,True,True,,67.6,False,False,False
103,Brad,15,1,4,8,2,True,True,,191.92,False,False,False
103,Brandon,15,2,6,6,1,True,True,,96.81,False,False,False
103,CJ,15,2,5,7,1,True,True,,170.6,False,False,False
103,Coby,15,1,8,2,4,True,True,,260.0,False,False,False
103,Evan,15,2,6,6,1,True,True,,175.0,False,False,False
103,James,15,4,5,4,2,True,True,,286.79,False,False,False
103,Jason,15,1,7,6,1,True,True,,152.49,False,False,False
103,Reid,15,1,2,8,4,True,True,,246.0,False,False,False
103,Ryan J,15,2,6,5,2,True,True,,191.49,False,False,False
103,Sam,15,2,7,4,2,True,True,,161.62,False,False,False
103,Shane,15,2,7,4,2,True,True,,257.49,False,False,False
103,Travis,15,1,9,4,1,True,True,,251.19,False,False,False
104,Brad,15,1,5,8,1,True,True,,46.19,False,False,False
104,Brandon,15,1,5,7,2,True,True,,109.43,False,False,False
104,CJ,15,2,7,4,2,True,True,,178.5,False,False,False
104,Coby,15,2,8,3,2,True,True,,259.26,False,False,False
104,Evan,15,2,5,7,1,True,True,,175.0,False,False,False
104,James,15,3,3,7,2,True,True,,283.77,False,False,False
104,Jason,15,3,5,6,1,True,True,,97.89,False,False,False
104,Reid,15,1,5,7,2,True,True,,58.18,False,False,False
104,Ryan J,15,3,6,3,3,True,True,,244.82,False,False,False
104,Sam,15,3,6,4,2,True,True,,206.0,False,False,False
104,Shane,15,2,6,4,3,True,True,,249.99,False,False,False
104,Travis,15,1,5,7,2,True,True,,30.98,False,False,False
105,Brad,15,2,4,6,3,True,True,,265.76,False,False,False
105,Brandon,15,2,4,7,2,True,True,,22.77,False,False,False
105,CJ,15,2,6,6,1,True,True,,133.62,False,False,False
105,Coby,15,1,8,5,1,True,True,,49.04,False,False,False
105,Evan,15,2,5,7,1,True,True,,175.0,False,False,False
105,James,15,3,6,4,2,True,True,,282.68,False,False,False
105,Jason,15,2,4,7,2,True,True,,25.62,False,False,False
105,Reid,15,1,7,4,3,True,True,,214.77,False,False,False
105,Ryan J,15,1,6,6,2,True,True,,103.84,False,False,False
105,Sam,15,3,7,4,1,True,True,,63.06,False,False,False
105,Shane,15,1,7,4,3,True,True,,267.03,False,False,False
105,Travis,15,2,4,5,4,True,True,,245.37,False,False,False
106,Brad,15,1,6,5,3,True,True,,237.39,False,False,False
106,Brandon,15,1,6,5,3,True,True,,120.45,False,False,False
106,CJ,15,2,5,6,2,True,True,,206.03,False,False,False
106,Coby,15,2,7,5,1,True,True,,155.98,False,False,False
106,Evan,15,2,6,6,1,True,True,,175.0,False,False,False
106,James,15,3,4,7,1,True,True,,286.4,False,False,False
106,Jason,15,1,5,6,3,True,True,,192.77,False,False,False
106,Reid,15,4,6,3,2,True,True,,248.73,False,False,False
106,Ryan J,15,1,5,8,1,True,True,,241.0,False,False,False
106,Sam,15,2,5,7,1,True,True,,51.09,False,False,False
106,Shane,15,1,7,4,3,True,True,,303.48,False,False,False
106,Travis,15,1,7,5,2,True,True,,230.0,False,False,False
107,Brad,15,4,3,4,4,True,True,,253.41,False,False,False
107,Brandon,15,2,8,4,1,True,True,,131.0,False,False,False
107,CJ,15,2,4,8,1,True,True,,198.63,False,False,False
107,Coby,15,1,8,4,2,True,True,,256.33,False,False,False
107,Evan,15,4,5,5,1,True,True,,171.42,False,False,False
107,James,15,1,5,7,2,True,True,,252.9,False,False,False
107,Jason,15,3,3,8,1,True,True,,166.68,False,False,False
107,Reid,15,1,8,4,2,True,True,,229.0,False,False,False
107,Ryan J,15,3,6,5,1,True,True,,246.29,False,False,False
107,Sam,15,2,5,6,2,True,True,,90.68,False,False,False
107,Shane,15,3,5,4,3,True,True,,306.06,False,False,False
107,Travis,15,3,4,6,2,True,True,,241.59,False,False,False
108,Brad,15,1,5,7,2,True,True,,72.27,False,False,False
108,Brandon,15,3,6,4,2,True,True,,166.37,False,False,False
108,CJ,15,1,4,8,2,True,True,,107.03,False,False,False
108,Coby,15,1,8,5,1,True,True,,263.0,False,False,False
108,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
108,James,15,2,5,5,3,True,True,,282.0,False,False,False
108,Jason,15,1,6,6,2,True,True,,29.98,False,False,False
108,Reid,15,1,4,8,2,True,True,,153.37,False,False,False
108,Ryan J,15,2,5,4,4,True,True,,242.77,False,False,False
108,Sam,15,3,7,4,1,True,True,,214.0,False,False,False
108,Shane,15,1,8,5,1,True,True,,160.19,False,False,False
108,Travis,15,3,5,4,3,True,True,,69.76,False,False,False
109,Brad,15,1,6,6,2,True,True,,181.49,False,False,False
109,Brandon,15,3,7,3,2,True,True,,166.67,False,False,False
109,CJ,15,2,4,6,3,True,True,,249.16,False,False,False
109,Coby,15,1,8,4,2,True,True,,264.89,False,False,False
109,Evan,15,2,5,7,1,True,True,,175.0,False,False,False
109,James,15,1,6,7,1,True,True,,281.0,False,False,False
109,Jason,15,3,3,8,1,True,True,,107.03,False,False,False
109,Reid,15,1,5,6,3,True,True,,216.0,False,False,False
109,Ryan J,15,1,7,5,2,True,True,,240.0,False,False,False
109,Sam,15,3,6,4,2,True,True,,206.28,False,False,False
109,Shane,15,2,5,5,3,True,True,,308.0,False,False,False
109,Travis,15,2,6,6,1,True,True,,250.13,False,False,False
110,Brad,15,2,2,8,3,True,True,,266.01,False,False,False
110,Brandon,15,2,6,5,2,True,True,,27.41,False,False,False
110,CJ,15,1,5,7,2,True,True,,153.88,False,False,False
110,Coby,15,1,8,4,2,True,True,,131.11,False,False,False
110,Evan,15,3,5,6,1,True,True,,175.0,False,False,False
110,James,15,2,5,7,1,True,True,,281.0,False,False,False
110,Jason,15,1,7,4,3,True,True,,47.42,False,False,False
110,Reid,15,3,5,5,2,True,True,,248.49,False,False,False
110,Ryan J,15,3,4,7,1,True,True,,31.0,False,False,False
110,Sam,15,1,7,4,3,True,True,,198.9,False,False,False
110,Shane,15,1,7,6,1,True,True,,310.86,False,False,False
110,Travis,15,3,5,5,2,True,True,,195.95,False,False,False
111,Brad,15,1,6,6,2,True,True,,144.01,False,False,False
111,Brandon,15,1,6,7,1,True,True,,140.67,False,False,False
111,CJ,15,2,5,5,3,True,True,,210.3,False,False,False
111,Coby,15,3,9,2,1,True,True,,264.92,False,False,False
111,Evan,15,1,4,9,1,True,True,,175.0,False,False,False
111,James,15,1,6,7,1,True,True,,278.0,False,False,False
111,Jason,15,2,5,7,1,True,True,,87.36,False,False,False
111,Reid,15,3,5,4,3,True,True,,245.73,False,False,False
111,Ryan J,15,2,5,6,2,True,True,,235.83,False,False,False
111,Sam,15,2,7,2,4,True,True,,164.14,False,False,False
111,Shane,15,2,6,6,1,True,True,,154.97,False,False,False
111,Travis,15,1,5,6,3,True,True,,219.64,False,False,False
112,Brad,15,2,5,6,2,True,True,,266.53,False,False,False
112,Brandon,15,1,7,6,1,True,True,,168.0,False,False,False
112,CJ,15,3,6,5,1,True,True,,196.89,False,False,False
112,Coby,15,2,7,4,2,True,True,,263.04,False,False,False
112,Evan,15,1,5,7,2,True,True,,173.0,False,False,False
112,James,15,3,3,7,2,True,True,,198.45,False,False,False
112,Jason,15,2,4,7,2,True,True,,194.0,False,False,False
112,Reid,15,4,5,4,2,True,True,,247.33,False,False,False
112,Ryan J,15,1,7,6,1,True,True,,241.0,False,False,False
112,Sam,15,4,4,5,2,True,True,,193.16,False,False,False
112,Shane,15,2,6,4,3,True,True,,114.79,False,False,False
112,Travis,15,1,7,5,2,True,True,,176.65,False,False,False
113,Brad,15,2,6,6,1,True,True,,265.0,False,False,False
113,Brandon,15,3,6,4,2,True,True,,169.86,False,False,False
113,CJ,15,1,6,6,2,True,True,,157.67,False,False,False
113,Coby,15,1,7,5,2,True,True,,171.38,False,False,False
113,Evan,15,2,4,7,2,True,True,,167.31,False,False,False
113,James,15,1,8,5,1,True,True,,149.09,False,False,False
113,Jason,15,2,6,4,3,True,True,,89.23,False,False,False
113,Reid,15,1,4,8,2,True,True,,54.99,False,False,False
113,Ryan J,15,1,4,7,3,True,True,,242.0,False,False,False
113,Sam,15,1,8,5,1,True,True,,214.0,False,False,False
113,Shane,15,3,5,4,3,True,True,,240.67,False,False,False
113,Travis,15,2,5,7,1,True,True,,253.06,False,False,False
114,Brad,15,2,5,6,2,True,True,,198.77,False,False,False
114,Brandon,15,2,7,5,1,True,True,,52.83,False,False,False
114,CJ,15,2,5,5,3,True,True,,220.82,False,False,False
114,Coby,15,1,8,4,2,True,True,,74.83,False,False,False
114,Evan,15,2,5,7,1,True,True,,170.72,False,False,False
114,James,15,2,4,7,2,True,True,,108.59,False,False,False
114,Jason,15,3,5,6,1,True,True,,98.03,False,False,False
114,Reid,15,1,7,5,2,True,True,,220.95,False,False,False
114,Ryan J,15,2,4,5,4,True,True,,236.0,False,False,False
114,Sam,15,2,5,6,2,True,True,,26.68,False,False,False
114,Shane,15,3,6,5,1,True,True,,315.0,False,False,False
114,Travis,15,2,7,4,2,True,True,,253.86,False,False,False
115,Brad,15,1,5,7,2,True,True,,215.58,False,False,False
115,Brandon,15,1,3,8,3,True,True,,37.95,False,False,False
115,CJ,15,2,4,8,1,True,True,,119.17,False,False,False
115,Coby,15,2,6,5,2,True,True,,248.93,False,False,False
115,Evan,15,2,6,6,1,True,True,,170.63,False,False,False
115,James,15,1,8,5,1,True,True,,28.15,False,False,False
115,Jason,15,1,6,5,3,True,True,,22.91,False,False,False
115,Reid,15,4,3,6,2,True,True,,251.0,False,False,False
115,Ryan J,15,3,9,2,1,True,True,,242.26,False,False,False
115,Sam,15,2,8,3,2,True,True,,164.14,False,False,False
115,Shane,15,2,8,4,1,True,True,,136.23,False,False,False
115,Travis,15,1,4,7,3,True,True,,201.91,False,False,False
116,Brad,15,1,5,8,1,True,True,,266.0,False,False,False
116,Brandon,15,1,8,5,1,True,True,,97.41,False,False,False
116,CJ,15,1,7,4,3,True,True,,166.54,False,False,False
116,Coby,15,3,7,4,1,True,True,,262.19,False,False,False
116,Evan,15,2,5,7,1,True,True,,175.0,False,False,False
116,James,15,2,7,5,1,True,True,,206.0,False,False,False
116,Jason,15,2,4,7,2,True,True,,154.23,False,False,False
116,Reid,15,2,4,5,4,True,True,,241.07,False,False,False
116,Ryan J,15,3,5,5,2,True,True,,243.81,False,False,False
116,Sam,15,1,7,5,2,True,True,,105.33,False,False,False
116,Shane,15,3,4,5,3,True,True,,263.29,False,False,False
116,Travis,15,1,5,7,2,True,True,,207.9,False,False,False
117,Brad,15,2,4,8,1,True,True,,72.75,False,False,False
117,Brandon,15,1,8,5,1,True,True,,68.34,False,False,False
117,CJ,15,4,5,4,2,True,True,,251.39,False,False,False
117,Coby,15,1,7,5,2,True,True,,73.06,False,False,False
117,Evan,15,2,3,7,3,True,True,,153.65,False,False,False
117,James,15,4,5,5,1,True,True,,288.0,False,False,False
117,Jason,15,4,5,4,2,True,True,,110.02,False,False,False
117,Reid,15,1,4,8,2,True,True,,244.0,False,False,False
117,Ryan J,15,2,7,5,1,True,True,,244.39,False,False,False
117,Sam,15,1,7,5,2,True,True,,18.21,False,False,False
117,Shane,15,1,8,4,2,True,True,,295.7,False,False,False
117,Travis,15,1,5,6,3,True,True,,251.0,False,False,False
118,Brad,15,2,3,8,2,True,True,,215.27,False,False,False
118,Brandon,15,1,8,5,1,True,True,,39.89,False,False,False
118,CJ,15,1,5,8,1,True,True,,116.72,False,False,False
118,Coby,15,4,5,3,3,True,True,,229.64,False,False,False
118,Evan,15,1,6,7,1,True,True,,91.75,False,False,False
118,James,15,5,3,6,1,True,True,,288.0,False,False,False
118,Jason,15,2,4,7,2,True,True,,195.0,False,False,False
118,Reid,15,2,6,5,2,True,True,,243.0,False,False,False
118,Ryan J,15,1,7,2,5,True,True,,242.0,False,False,False
118,Sam,15,2,6,5,2,True,True,,102.53,False,False,False
118,Shane,15,2,6,6,1,True,True,,116.96,False,False,False
118,Travis,15,3,7,4,1,True,True,,253.1,False,False,False
119,Brad,15,1,4,7,3,True,True,,206.09,False,False,False
119,Brandon,15,3,6,5,1,True,True,,173.42,False,False,False
119,CJ,15,3,4,7,1,True,True,,149.0,False,False,False
119,Coby,15,1,7,4,3,True,True,,259.0,False,False,False
119,Evan,15,2,5,7,1,True,True,,169.75,False,False,False
119,James,15,2,5,6,2,True,True,,245.8,False,False,False
119,Jason,15,2,4,6,3,True,True,,176.49,False,False,False
119,Reid,15,1,7,5,2,True,True,,244.0,False,False,False
119,Ryan J,15,2,7,5,1,True,True,,248.0,False,False,False
119,Sam,15,2,7,4,2,True,True,,73.31,False,False,False
119,Shane,15,2,8,3,2,True,True,,298.81,False,False,False
119,Travis,15,1,5,8,1,True,True,,195.0,False,False,False
120,Brad,15,2,3,9,1,True,True,,267.98,False,False,False
120,Brandon,15,2,7,4,2,True,True,,163.58,False,False,False
120,CJ,15,2,7,4,2,True,True,,247.0,False,False,False
120,Coby,15,1,10,3,1,True,True,,264.42,False,False,False
120,Evan,15,2,5,7,1,True,True,,175.0,False,False,False
120,James,15,1,8,5,1,True,True,,281.0,False,False,False
120,Jason,15,1,3,10,1,True,True,,43.61,False,False,False
120,Reid,15,2,5,6,2,True,True,,193.78,False,False,False
120,Ryan J,15,1,5,7,2,True,True,,52.39,False,False,False
120,Sam,15,2,5,5,3,True,True,,170.98,False,False,False
120,Shane,15,1,6,3,5,True,True,,279.66,False,False,False
120,Travis,15,4,5,4,2,True,True,,222.0,False,False,False
121,Brad,15,2,6,5,2,True,True,,221.73,False,False,False
121,Brandon,15,2,6,6,1,True,True,,165.0,False,False,False
121,CJ,15,2,5,7,1,True,True,,253.59,False,False,False
121,Coby,15,1,7,6,1,True,True,,259.0,False,False,False
121,Evan,15,3,5,6,1,True,True,,175.0,False,False,False
121,James,15,2,4,6,3,True,True,,282.0,False,False,False
121,Jason,15,2,6,3,4,True,True,,183.0,False,False,False
121,Reid,15,2,5,6,2,True,True,,244.0,False,False,False
121,Ryan J,15,1,8,5,1,True,True,,241.0,False,False,False
121,Sam,15,1,5,7,2,True,True,,124.46,False,False,False
121,Shane,15,3,5,5,2,True,True,,310.93,False,False,False
121,Travis,15,2,6,4,3,True,True,,171.94,False,False,False
122,Brad,15,3,4,7,1,True,True,,248.2,False,False,False
122,Brandon,15,3,6,4,2,True,True,,152.2,False,False,False
122,CJ,15,1,6,6,2,True,True,,108.94,False,False,False
122,Coby,15,1,5,7,2,True,True,,75.04,False,False,False
122,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
122,James,15,1,5,5,4,True,True,,282.0,False,False,False
122,Jason,15,1,7,6,1,True,True,,67.0,False,False,False
122,Reid,15,1,4,7,3,True,True,,226.45,False,False,False
122,Ryan J,15,3,5,5,2,True,True,,244.5,False,False,False
122,Sam,15,2,6,4,3,True,True,,195.25,False,False,False
122,Shane,15,3,7,4,1,True,True,,315.0,False,False,False
122,Travis,15,1,8,4,2,True,True,,29.78,False,False,False
123,Brad,15,3,4,6,2,True,True,,14.74,False,False,False
123,Brandon,15,3,5,5,2,True,True,,98.62,False,False,False
123,CJ,15,1,5,8,1,True,True,,158.36,False,False,False
123,Coby,15,1,9,3,2,True,True,,44.94,False,False,False
123,Evan,15,2,6,6,1,True,True,,175.0,False,False,False
123,James,15,1,4,6,4,True,True,,250.89,False,False,False
123,Jason,15,1,5,7,2,True,True,,145.91,False,False,False
123,Reid,15,1,7,5,2,True,True,,244.0,False,False,False
123,Ryan J,15,5,6,3,1,True,True,,247.47,False,False,False
123,Sam,15,2,5,6,2,True,True,,133.1,False,False,False
123,Shane,15,3,6,4,2,True,True,,266.15,False,False,False
123,Travis,15,2,5,6,2,True,True,,247.2,False,False,False
124,Brad,15,2,5,7,1,True,True,,218.09,False,False,False
124,Brandon,15,2,6,6,1,True,True,,171.94,False,False,False
124,CJ,15,2,2,8,3,True,True,,243.12,False,False,False
124,Coby,15,2,7,5,1,True,True,,106.02,False,False,False
124,Evan,15,2,5,7,1,True,True,,168.0,False,False,False
124,James,15,1,5,8,1,True,True,,120.1,False,False,False
124,Jason,15,1,7,6,1,True,True,,166.0,False,False,False
124,Reid,15,2,6,3,4,True,True,,244.34,False,False,False
124,Ryan J,15,6,4,4,1,True,True,,248.0,False,False,False
124,Sam,15,1,7,4,3,True,True,,160.83,False,False,False
124,Shane,15,1,7,5,2,True,True,,102.98,False,False,False
124,Travis,15,3,5,4,3,True,True,,212.13,False,False,False
125,Brad,15,1,6,7,1,True,True,,115.58,False,False,False
125,Brandon,15,4,5,4,2,True,True,,94.61,False,False,False
125,CJ,15,2,5,6,2,True,True,,217.64,False,False,False
125,Coby,15,1,8,5,1,True,True,,166.26,False,False,False
125,Evan,15,3,4,6,2,True,True,,170.06,False,False,False
125,James,15,1,5,8,1,True,True,,266.8,False,False,False
125,Jason,15,2,4,6,3,True,True,,94.04,False,False,False
125,Reid,15,2,4,3,6,True,True,,224.89,False,False,False
125,Ryan J,15,1,6,5,3,True,True,,114.03,False,False,False
125,Sam,15,2,6,6,1,True,True,,76.07,False,False,False
125,Shane,15,1,9,4,1,True,True,,315.0,False,False,False
125,Travis,15,3,6,5,1,True,True,,252.99,False,False,False
126,Brad,15,3,5,6,1,True,True,,270.39,False,False,False
126,Brandon,15,1,6,6,2,True,True,,85.87,False,False,False
126,CJ,15,1,7,6,1,True,True,,172.56,False,False,False
126,Coby,15,1,8,4,2,True,True,,255.39,False,False,False
126,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
126,James,15,1,5,6,3,True,True,,271.53,False,False,False
126,Jason,15,2,5,6,2,True,True,,177.16,False,False,False
126,Reid,15,2,8,3,2,True,True,,243.0,False,False,False
126,Ryan J,15,1,6,5,3,True,True,,215.26,False,False,False
126,Sam,15,3,6,4,2,True,True,,200.55,False,False,False
126,Shane,15,1,5,8,1,True,True,,197.06,False,False,False
126,Travis,15,3,5,4,3,True,True,,215.0,False,False,False
127,Brad,15,4,2,8,1,True,True,,272.0,False,False,False
127,Brandon,15,2,5,3,5,True,True,,82.67,False,False,False
127,CJ,15,1,5,7,2,True,True,,73.26,False,False,False
127,Coby,15,1,8,4,2,True,True,,155.98,False,False,False
127,Evan,15,1,4,8,2,True,True,,118.49,False,False,False
127,James,15,2,5,5,3,True,True,,258.03,False,False,False
127,Jason,15,2,7,5,1,True,True,,105.2,False,False,False
127,Reid,15,3,7,3,2,True,True,,241.99,False,False,False
127,Ryan J,15,1,6,7,1,True,True,,241.0,False,False,False
127,Sam,15,2,5,6,2,True,True,,209.29,False,False,False
127,Shane,15,3,8,2,2,True,True,,300.91,False,False,False
127,Travis,15,1,6,7,1,True,True,,37.33,False,False,False
128,Brad,15,1,5,8,1,True,True,,64.73,False,False,False
128,Brandon,15,2,5,6,2,True,True,,20.01,False,False,False
128,CJ,15,2,3,6,4,True,True,,246.58,False,False,False
128,Coby,15,3,8,3,1,True,True,,263.22,False,False,False
128,Evan,15,2,4,7,2,True,True,,151.71,False,False,False
128,James,15,2,4,8,1,True,True,,278.0,False,False,False
128,Jason,15,3,5,6,1,True,True,,105.0,False,False,False
128,Reid,15,4,6,3,2,True,True,,250.91,False,False,False
128,Ryan J,15,1,8,4,2,True,True,,29.29,False,False,False
128,Sam,15,4,7,2,2,True,True,,80.0,False,False,False
128,Shane,15,1,7,5,2,True,True,,306.71,False,False,False
128,Travis,15,1,5,7,2,True,True,,25.92,False,False,False
129,Brad,15,2,6,5,2,True,True,,161.13,False,False,False
129,Brandon,15,1,5,5,4,True,True,,141.58,False,False,False
129,CJ,15,3,4,7,1,True,True,,249.0,False,False,False
129,Coby,15,4,7,3,1,True,True,,256.85,False,False,False
129,Evan,15,2,6,6,1,True,True,,175.0,False,False,False
129,James,15,4,4,6,1,True,True,,279.54,False,False,False
129,Jason,15,1,7,6,1,True,True,,156.19,False,False,False
129,Reid,15,1,8,3,3,True,True,,172.63,False,False,False
129,Ryan J,15,1,3,10,1,True,True,,191.03,False,False,False
129,Sam,15,2,6,3,4,True,True,,209.0,False,False,False
129,Shane,15,1,7,6,1,True,True,,157.57,False,False,False
129,Travis,15,1,4,5,5,True,True,,243.0,False,False,False
130,Brad,15,3,3,8,1,True,True,,77.2,False,False,False
130,Brandon,15,3,8,2,2,True,True,,170.26,False,False,False
130,CJ,15,2,7,5,1,True,True,,252.56,False,False,False
130,Coby,15,1,9,3,2,True,True,,90.43,False,False,False
130,Evan,15,3,3,8,1,True,True,,175.0,False,False,False
130,James,15,1,6,7,1,True,True,,270.65,False,False,False
130,Jason,15,1,4,8,2,True,True,,26.15,False,False,False
130,Reid,15,1,4,6,4,True,True,,235.25,False,False,False
130,Ryan J,15,3,7,3,2,True,True,,232.0,False,False,False
130,Sam,15,1,8,5,1,True,True,,68.49,False,False,False
130,Shane,15,2,5,4,4,True,True,,240.99,False,False,False
130,Travis,15,2,5,6,2,True,True,,244.3,False,False,False
131,Brad,15,1,8,4,2,True,True,,103.27,False,False,False
131,Brandon,15,2,4,7,2,True,True,,159.04,False,False,False
131,CJ,15,3,4,7,1,True,True,,90.91,False,False,False
131,Coby,15,2,5,7,1,True,True,,55.8,False,False,False
131,Evan,15,1,5,7,2,True,True,,168.7,False,False,False
131,James,15,1,8,5,1,True,True,,210.83,False,False,False
131,Jason,15,3,4,6,2,True,True,,50.71,False,False,False
131,Reid,15,1,7,2,5,True,True,,241.64,False,False,False
131,Ryan J,15,1,5,5,4,True,True,,242.0,False,False,False
131,Sam,15,2,6,4,3,True,True,,10.46,False,False,False
131,Shane,15,4,6,4,1,True,True,,310.78,False,False,False
131,Travis,15,1,5,7,2,True,True,,247.0,False,False,False
132,Brad,15,2,4,6,3,True,True,,118.77,False,False,False
132,Brandon,15,1,8,5,1,True,True,,168.0,False,False,False
132,CJ,15,2,5,4,4,True,True,,237.15,False,False,False
132,Coby,15,2,9,3,1,True,True,,135.35,False,False,False
132,Evan,15,1,4,7,3,True,True,,110.78,False,False,False
132,James,15,1,5,8,1,True,True,,277.0,False,False,False
132,Jason,15,1,4,6,4,True,True,,39.27,False,False,False
132,Reid,15,3,5,3,4,True,True,,126.89,False,False,False
132,Ryan J,15,2,5,4,4,True,True,,187.36,False,False,False
132,Sam,15,4,5,5,1,True,True,,211.0,False,False,False
132,Shane,15,4,5,5,1,True,True,,315.0,False,False,False
132,Travis,15,1,4,8,2,True,True,,28.14,False,False,False
133,Brad,15,1,8,5,1,True,True,,69.33,False,False,False
133,Brandon,15,1,7,6,1,True,True,,32.56,False,False,False
133,CJ,15,2,4,4,5,True,True,,233.27,False,False,False
133,Coby,15,2,8,4,1,True,True,,246.07,False,False,False
133,Evan,15,1,5,8,1,True,True,,175.0,False,False,False
133,James,15,2,5,6,2,True,True,,266.0,False,False,False
133,Jason,15,2,6,6,1,True,True,,87.79,False,False,False
133,Reid,15,2,5,5,3,True,True,,222.67,False,False,False
133,Ryan J,15,1,5,8,1,True,True,,36.37,False,False,False
133,Sam,15,2,5,6,2,True,True,,202.77,False,False,False
133,Shane,15,1,7,5,2,True,True,,160.4,False,False,False
133,Travis,15,4,5,4,2,True,True,,251.41,False,False,False
134,Brad,15,2,2,6,5,True,True,,234.34,False,False,False
134,Brandon,15,1,9,4,1,True,True,,134.19,False,False,False
134,CJ,15,2,8,4,1,True,True,,72.52,False,False,False
134,Coby,15,3,6,4,2,True,True,,218.53,False,False,False
134,Evan,15,2,4,8,1,True,True,,175.0,False,False,False
134,James,15,2,5,6,2,True,True,,229.01,False,False,False
134,Jason,15,1,6,6,2,True,True,,85.04,False,False,False
134,Reid,15,3,6,3,3,True,True,,248.68,False,False,False
134,Ryan J,15,1,4,8,2,True,True,,241.0,False,False,False
134,Sam,15,1,7,5,2,True,True,,208.0,False,False,False
134,Shane,15,2,5,7,1,True,True,,308.0,False,False,False
134,Travis,15,3,6,5,1,True,True,,251.0,False,False,False
